municipality,muni_code,value_as_of_date,scraped_at,taxable_value,exempt_value,purta_value,all_real_estate,median_residential_value,scrape_week,taxable_value_wow_change,taxable_value_wow_pct,year,taxable_value_ytd_change,taxable_value_ytd_pct
Borough of Ingram,835,2026-02-20,2026-02-22 21:27:11.579149,124535950,4783700,8000,129327650,81900,2026-02-27,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-02-27,2026-03-01 21:37:29.835393,124535950,4783700,8000,129327650,81900,2026-02-27,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-03-06,2026-03-08 21:37:57.081046,124535950,4783700,8000,129327650,81900,2026-03-06,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-03-20,2026-03-22 21:40:19.448993,124535950,4783700,8000,129327650,81900,2026-03-20,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-03-27,2026-03-29 21:47:02.458147,124535950,4783700,8000,129327650,81900,2026-03-27,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-04-03,2026-04-05 21:47:19.647992,124535950,4783700,8000,129327650,81900,2026-04-03,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-04-10,2026-04-12 21:49:13.074044,124535950,4783700,8000,129327650,81900,2026-04-10,0,0,2026,83000,0.0667
Borough of Ingram,835,2026-04-17,2026-04-19 21:50:20.955428,124535950,4783700,8000,129327650,81900,2026-04-17,0,0,2026,83000,0.0667
Borough of Jefferson Hills,878,2026-01-09,2026-01-13 16:47:15,1010788826,156625200,7504750,1174918776,128300,2026-01-16,NA,NA,2026,0,0
Borough of Jefferson Hills,878,2026-01-23,2026-01-31 03:20:49.587396,1010610926,156625200,7504750,1174740876,128600,2026-01-30,-177900,-0.0176,2026,-177900,-0.0176
Borough of Jefferson Hills,878,2026-01-30,2026-02-02 20:51:24.886116,1009766726,156625200,7504750,1173896676,128600,2026-02-06,-844200,-0.0835,2026,-1022100,-0.1011
Borough of Jefferson Hills,878,2026-02-06,2026-02-08 19:26:45.176171,1009766726,156625200,7504750,1173896676,128600,2026-02-13,0,0,2026,-1022100,-0.1011
Borough of Jefferson Hills,878,2026-02-13,2026-02-15 11:33:20.979057,1009766726,156625200,7504750,1173896676,128600,2026-02-13,0,0,2026,-1022100,-0.1011
Borough of Jefferson Hills,878,2026-02-20,2026-02-22 21:27:13.129622,1011664226,156625200,7504750,1175794176,128900,2026-02-27,1897500,0.1879,2026,875400,0.0866
Borough of Jefferson Hills,878,2026-02-27,2026-03-01 21:37:31.186268,1011744526,156625200,7504750,1175874476,128900,2026-02-27,80300,0.0079,2026,955700,0.0945
Borough of Jefferson Hills,878,2026-03-06,2026-03-08 21:37:58.276388,1011424926,156882200,7504750,1175811876,128850,2026-03-06,-319600,-0.0316,2026,636100,0.0629
Borough of Jefferson Hills,878,2026-03-20,2026-03-22 21:40:20.81618,1011183626,157123500,7504750,1175811876,128800,2026-03-20,-241300,-0.0239,2026,394800,0.0391
Borough of Jefferson Hills,878,2026-03-27,2026-03-29 21:47:03.833371,1011183626,157123500,7504750,1175811876,128800,2026-03-27,0,0,2026,394800,0.0391
Borough of Jefferson Hills,878,2026-04-03,2026-04-05 21:47:20.953533,1011406926,157123500,7504750,1176035176,128900,2026-04-03,223300,0.0221,2026,618100,0.0612
Borough of Jefferson Hills,878,2026-04-10,2026-04-12 21:49:14.454837,1011406926,157123500,7504750,1176035176,128900,2026-04-10,0,0,2026,618100,0.0612
Borough of Jefferson Hills,878,2026-04-17,2026-04-19 21:50:22.134118,1011129226,157401200,7504750,1176035176,128900,2026-04-17,-277700,-0.0275,2026,340400,0.0337
Borough of Leetsdale,836,2026-01-09,2026-01-13 16:47:20,151650281,14228300,187600,166066181,69800,2026-01-16,NA,NA,2026,0,0
Borough of Leetsdale,836,2026-01-23,2026-01-31 03:20:55.243075,151764181,14228300,187600,166180081,69800,2026-01-30,113900,0.0751,2026,113900,0.0751
Borough of Leetsdale,836,2026-01-30,2026-02-02 20:51:30.143894,151764181,14228300,187600,166180081,69800,2026-02-06,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-02-06,2026-02-08 19:26:50.450503,151764181,14228300,187600,166180081,69800,2026-02-13,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-02-13,2026-02-15 11:33:25.858247,151764181,14228300,187600,166180081,69800,2026-02-13,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-02-20,2026-02-22 21:27:18.601844,151764181,14228300,187600,166180081,69800,2026-02-27,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-02-27,2026-03-01 21:37:36.560021,151764181,14228300,187600,166180081,69800,2026-02-27,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-03-06,2026-03-08 21:38:03.022207,151764181,14228300,187600,166180081,69800,2026-03-06,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-03-20,2026-03-22 21:40:26.337481,151764181,14228300,187600,166180081,69800,2026-03-20,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-03-27,2026-03-29 21:47:09.448334,151764181,14228300,187600,166180081,69800,2026-03-27,0,0,2026,113900,0.0751
Borough of Leetsdale,836,2026-04-03,2026-04-05 21:47:26.239062,151642881,14228300,187600,166058781,69800,2026-04-03,-121300,-0.0799,2026,-7400,-0.0049
Borough of Leetsdale,836,2026-04-10,2026-04-12 21:49:19.815637,151642881,14228100,187600,166058581,69800,2026-04-10,0,0,2026,-7400,-0.0049
Borough of Leetsdale,836,2026-04-17,2026-04-19 21:50:26.78046,151905081,14228100,187600,166320781,69800,2026-04-17,262200,0.1729,2026,254800,0.168
Borough of Liberty,837,2026-01-09,2026-01-13 16:47:21,87912863,18309600,89640,106312103,66300,2026-01-16,NA,NA,2026,0,0
Borough of Liberty,837,2026-01-23,2026-01-31 03:20:56.685462,87912863,18309600,89640,106312103,66300,2026-01-30,0,0,2026,0,0
Borough of Liberty,837,2026-01-30,2026-02-02 20:51:31.438383,87855963,18309600,89640,106255203,66300,2026-02-06,-56900,-0.0647,2026,-56900,-0.0647
Borough of Liberty,837,2026-02-06,2026-02-08 19:26:51.74589,87855963,18309600,89640,106255203,66300,2026-02-13,0,0,2026,-56900,-0.0647
Borough of Liberty,837,2026-02-13,2026-02-15 11:33:27.114651,87855963,18309600,89640,106255203,66300,2026-02-13,0,0,2026,-56900,-0.0647
Borough of Liberty,837,2026-02-20,2026-02-22 21:27:19.885673,87725463,18309600,89640,106124703,66300,2026-02-27,-130500,-0.1485,2026,-187400,-0.2132
Borough of Liberty,837,2026-02-27,2026-03-01 21:37:37.896676,87725463,18309600,89640,106124703,66300,2026-02-27,0,0,2026,-187400,-0.2132
Borough of Liberty,837,2026-03-06,2026-03-08 21:38:04.21684,87742563,18309600,89640,106141803,66300,2026-03-06,17100,0.0195,2026,-170300,-0.1937
Borough of Liberty,837,2026-03-20,2026-03-22 21:40:27.694427,87742563,18309600,89640,106141803,66300,2026-03-20,0,0,2026,-170300,-0.1937
Borough of Liberty,837,2026-03-27,2026-03-29 21:47:10.794811,87742563,18309600,89640,106141803,66300,2026-03-27,0,0,2026,-170300,-0.1937
Borough of Liberty,837,2026-04-03,2026-04-05 21:47:27.577009,87742563,18309600,89640,106141803,66300,2026-04-03,0,0,2026,-170300,-0.1937
Borough of Liberty,837,2026-04-10,2026-04-12 21:49:21.184282,87742563,18309600,89640,106141803,66300,2026-04-10,0,0,2026,-170300,-0.1937
Borough of Liberty,837,2026-04-17,2026-04-19 21:50:27.956853,87742563,18309600,89640,106141803,66300,2026-04-17,0,0,2026,-170300,-0.1937
Borough of Lincoln,881,2026-01-09,2026-01-13 16:47:22,50132080,2048800,151400,52332280,56600,2026-01-16,NA,NA,2026,0,0
Borough of Lincoln,881,2026-01-23,2026-01-31 03:20:58.105737,50132080,2048800,151400,52332280,56600,2026-01-30,0,0,2026,0,0
Borough of Lincoln,881,2026-01-30,2026-02-02 20:51:32.76431,50132080,2048800,151400,52332280,56600,2026-02-06,0,0,2026,0,0
Borough of Lincoln,881,2026-02-06,2026-02-08 19:26:53.062658,50132080,2048800,151400,52332280,56600,2026-02-13,0,0,2026,0,0
Borough of Lincoln,881,2026-02-13,2026-02-15 11:33:28.337794,50132080,2048800,151400,52332280,56600,2026-02-13,0,0,2026,0,0
Borough of Lincoln,881,2026-02-20,2026-02-22 21:27:21.218262,50129880,2048800,151400,52330080,56600,2026-02-27,-2200,-0.0044,2026,-2200,-0.0044
Borough of Lincoln,881,2026-02-27,2026-03-01 21:37:39.260119,50129880,2048800,151400,52330080,56600,2026-02-27,0,0,2026,-2200,-0.0044
Borough of Lincoln,881,2026-03-06,2026-03-08 21:38:05.400079,50129880,2048800,151400,52330080,56600,2026-03-06,0,0,2026,-2200,-0.0044
Borough of Lincoln,881,2026-03-20,2026-03-22 21:40:29.04543,50129880,2048800,151400,52330080,56600,2026-03-20,0,0,2026,-2200,-0.0044
Borough of Lincoln,881,2026-03-27,2026-03-29 21:47:12.218769,50129880,2048800,151400,52330080,56600,2026-03-27,0,0,2026,-2200,-0.0044
Borough of Lincoln,881,2026-04-03,2026-04-05 21:47:28.91278,50129880,2048800,151400,52330080,56600,2026-04-03,0,0,2026,-2200,-0.0044
Borough of Lincoln,881,2026-04-10,2026-04-12 21:49:22.539553,50129880,2048800,151400,52330080,56600,2026-04-10,0,0,2026,-2200,-0.0044
Borough of Lincoln,881,2026-04-17,2026-04-19 21:50:29.111495,50129880,2048800,151400,52330080,56600,2026-04-17,0,0,2026,-2200,-0.0044
Borough of McDonald,841,2026-01-09,2026-01-13 16:47:26,14954500,291300,0,15245800,40900,2026-01-16,NA,NA,2026,0,0
Borough of McDonald,841,2026-01-23,2026-01-31 03:21:02.586648,14954500,291300,0,15245800,40900,2026-01-30,0,0,2026,0,0
Borough of McDonald,841,2026-01-30,2026-02-02 20:51:36.709003,14954500,291300,0,15245800,40900,2026-02-06,0,0,2026,0,0
Borough of McDonald,841,2026-02-06,2026-02-08 19:26:56.972564,14954500,291300,0,15245800,40900,2026-02-13,0,0,2026,0,0
Borough of McDonald,841,2026-02-13,2026-02-15 11:33:31.981568,14954500,291300,0,15245800,40900,2026-02-13,0,0,2026,0,0
Borough of McDonald,841,2026-02-20,2026-02-22 21:27:25.21194,14954500,291300,0,15245800,40900,2026-02-27,0,0,2026,0,0
Borough of McDonald,841,2026-02-27,2026-03-01 21:37:43.277759,14954500,291300,0,15245800,40900,2026-02-27,0,0,2026,0,0
Borough of McDonald,841,2026-03-06,2026-03-08 21:38:09.002611,14954500,291300,0,15245800,40900,2026-03-06,0,0,2026,0,0
Borough of McDonald,841,2026-03-20,2026-03-22 21:40:33.16203,14954500,291300,0,15245800,40900,2026-03-20,0,0,2026,0,0
Borough of McDonald,841,2026-03-27,2026-03-29 21:47:16.280478,14954500,291300,0,15245800,40900,2026-03-27,0,0,2026,0,0
Borough of McDonald,841,2026-04-03,2026-04-05 21:47:32.912127,14954500,291300,0,15245800,40900,2026-04-03,0,0,2026,0,0
Borough of McDonald,841,2026-04-10,2026-04-12 21:49:26.7225,14954500,291300,0,15245800,40900,2026-04-10,0,0,2026,0,0
Borough of McDonald,841,2026-04-17,2026-04-19 21:50:32.559724,14954500,291300,0,15245800,40900,2026-04-17,0,0,2026,0,0
Borough of McKees Rocks,842,2026-01-09,2026-01-13 16:47:29,155538372,22759170,530700,178828242,30800,2026-01-16,NA,NA,2026,0,0
Borough of McKees Rocks,842,2026-01-23,2026-01-31 03:21:05.426206,155538372,22759170,530700,178828242,30800,2026-01-30,0,0,2026,0,0
Borough of McKees Rocks,842,2026-01-30,2026-02-02 20:51:39.319886,155538372,22759170,530700,178828242,30800,2026-02-06,0,0,2026,0,0
Borough of McKees Rocks,842,2026-02-06,2026-02-08 19:26:59.595323,155538372,22759170,530700,178828242,30800,2026-02-13,0,0,2026,0,0
Borough of McKees Rocks,842,2026-02-13,2026-02-15 11:33:34.434256,155538372,22759170,530700,178828242,30800,2026-02-13,0,0,2026,0,0
Borough of McKees Rocks,842,2026-02-20,2026-02-22 21:27:27.909894,155538372,22759170,530700,178828242,30800,2026-02-27,0,0,2026,0,0
Borough of McKees Rocks,842,2026-02-27,2026-03-01 21:37:45.998062,155538372,22759170,530700,178828242,30800,2026-02-27,0,0,2026,0,0
Borough of McKees Rocks,842,2026-03-06,2026-03-08 21:38:11.412062,155710672,22759170,530700,179000542,30850,2026-03-06,172300,0.1108,2026,172300,0.1108
Borough of McKees Rocks,842,2026-03-20,2026-03-22 21:40:35.907841,155710672,22759170,530700,179000542,30850,2026-03-20,0,0,2026,172300,0.1108
Borough of McKees Rocks,842,2026-03-27,2026-03-29 21:47:19.058919,155710672,22759170,530700,179000542,30850,2026-03-27,0,0,2026,172300,0.1108
Borough of McKees Rocks,842,2026-04-03,2026-04-05 21:47:35.57002,155741672,22759170,530700,179031542,30900,2026-04-03,31000,0.0199,2026,203300,0.1307
Borough of McKees Rocks,842,2026-04-10,2026-04-12 21:49:29.463628,155741672,22759170,530700,179031542,30900,2026-04-10,0,0,2026,203300,0.1307
Borough of McKees Rocks,842,2026-04-17,2026-04-19 21:50:34.889318,155741672,22759170,530700,179031542,30900,2026-04-17,0,0,2026,203300,0.1307
Borough of Millvale,838,2026-01-09,2026-01-13 16:47:30,102284491,15867800,206700,118358991,38000,2026-01-16,NA,NA,2026,0,0
Borough of Millvale,838,2026-01-23,2026-01-31 03:21:06.8373,102284491,15867800,206700,118358991,38000,2026-01-30,0,0,2026,0,0
Borough of Millvale,838,2026-01-30,2026-02-02 20:51:40.634808,102284491,15867800,206700,118358991,38000,2026-02-06,0,0,2026,0,0
Borough of Millvale,838,2026-02-06,2026-02-08 19:27:00.915674,102284491,15867800,206700,118358991,38000,2026-02-13,0,0,2026,0,0
Borough of Millvale,838,2026-02-13,2026-02-15 11:33:35.65643,102284491,15867800,206700,118358991,38000,2026-02-13,0,0,2026,0,0
Borough of Millvale,838,2026-02-20,2026-02-22 21:27:29.334601,102284491,15867800,206700,118358991,38000,2026-02-27,0,0,2026,0,0
Borough of Millvale,838,2026-02-27,2026-03-01 21:37:47.340863,102284491,15867800,206700,118358991,38000,2026-02-27,0,0,2026,0,0
Borough of Millvale,838,2026-03-06,2026-03-08 21:38:12.602619,102306491,15867800,206700,118380991,38000,2026-03-06,22000,0.0215,2026,22000,0.0215
Borough of Millvale,838,2026-03-20,2026-03-22 21:40:37.25466,102306491,15867800,206700,118380991,38000,2026-03-20,0,0,2026,22000,0.0215
Borough of Millvale,838,2026-03-27,2026-03-29 21:47:20.39885,102306491,15867800,206700,118380991,38000,2026-03-27,0,0,2026,22000,0.0215
Borough of Millvale,838,2026-04-03,2026-04-05 21:47:36.920797,102316591,15867800,206700,118391091,38000,2026-04-03,10100,0.0099,2026,32100,0.0314
Borough of Millvale,838,2026-04-10,2026-04-12 21:49:30.844441,102316591,15867800,206700,118391091,38000,2026-04-10,0,0,2026,32100,0.0314
Borough of Millvale,838,2026-04-17,2026-04-19 21:50:36.055391,102316591,15867800,206700,118391091,38000,2026-04-17,0,0,2026,32100,0.0314
Borough of Mt. Oliver,839,2026-01-09,2026-01-13 16:47:36,68145944,6339900,0,74485844,38500,2026-01-16,NA,NA,2026,0,0
Borough of Mt. Oliver,839,2026-01-23,2026-01-31 03:21:12.521,68145944,6339900,0,74485844,38500,2026-01-30,0,0,2026,0,0
Borough of Mt. Oliver,839,2026-01-30,2026-02-02 20:51:45.870939,68181044,6339900,0,74520944,38600,2026-02-06,35100,0.0515,2026,35100,0.0515
Borough of Mt. Oliver,839,2026-02-06,2026-02-08 19:27:06.196851,68181044,6339900,0,74520944,38600,2026-02-13,0,0,2026,35100,0.0515
Borough of Mt. Oliver,839,2026-02-13,2026-02-15 11:33:40.556517,68181044,6339900,0,74520944,38600,2026-02-13,0,0,2026,35100,0.0515
Borough of Mt. Oliver,839,2026-02-20,2026-02-22 21:27:34.828148,68181044,6339900,0,74520944,38600,2026-02-27,0,0,2026,35100,0.0515
Borough of Mt. Oliver,839,2026-02-27,2026-03-01 21:37:52.745861,68181044,6339900,0,74520944,38600,2026-02-27,0,0,2026,35100,0.0515
Borough of Mt. Oliver,839,2026-03-06,2026-03-08 21:38:17.399225,68181044,6339900,0,74520944,38600,2026-03-06,0,0,2026,35100,0.0515
Borough of Mt. Oliver,839,2026-03-20,2026-03-22 21:40:42.718718,68252344,6339900,0,74592244,38600,2026-03-20,71300,0.1046,2026,106400,0.1561
Borough of Mt. Oliver,839,2026-03-27,2026-03-29 21:47:25.967477,68341144,6339900,0,74681044,38600,2026-03-27,88800,0.1301,2026,195200,0.2864
Borough of Mt. Oliver,839,2026-04-03,2026-04-05 21:47:42.245711,68341144,6339900,0,74681044,38600,2026-04-03,0,0,2026,195200,0.2864
Borough of Mt. Oliver,839,2026-04-10,2026-04-12 21:49:36.370857,68341144,6339900,0,74681044,38600,2026-04-10,0,0,2026,195200,0.2864
Borough of Mt. Oliver,839,2026-04-17,2026-04-19 21:50:40.713498,68341144,6339900,0,74681044,38600,2026-04-17,0,0,2026,195200,0.2864
Borough of Munhall,840,2026-01-09,2026-01-13 16:47:37,382386249,78316600,138800,460841649,64200,2026-01-16,NA,NA,2026,0,0
Borough of Munhall,840,2026-01-23,2026-01-31 03:21:13.964629,382831949,78316600,138800,461287349,64300,2026-01-30,445700,0.1166,2026,445700,0.1166
Borough of Munhall,840,2026-01-30,2026-02-02 20:51:47.151528,382915449,78316600,138800,461370849,64400,2026-02-06,83500,0.0218,2026,529200,0.1384
Borough of Munhall,840,2026-02-06,2026-02-08 19:27:07.467087,382915449,78316600,138800,461370849,64400,2026-02-13,0,0,2026,529200,0.1384
Borough of Munhall,840,2026-02-13,2026-02-15 11:33:41.768884,382964549,78316600,138800,461419949,64400,2026-02-13,49100,0.0128,2026,578300,0.1512
Borough of Munhall,840,2026-02-20,2026-02-22 21:27:36.12215,382949049,78316600,138800,461404449,64400,2026-02-27,-15500,-0.004,2026,562800,0.1472
Borough of Munhall,840,2026-02-27,2026-03-01 21:37:54.091071,382949049,78316600,138800,461404449,64400,2026-02-27,0,0,2026,562800,0.1472
Borough of Munhall,840,2026-03-06,2026-03-08 21:38:18.589556,382951349,78316600,138800,461406749,64400,2026-03-06,2300,6e-4,2026,565100,0.1478
Borough of Munhall,840,2026-03-20,2026-03-22 21:40:44.076757,382925349,78342600,138800,461406749,64400,2026-03-20,-26000,-0.0068,2026,539100,0.141
Borough of Munhall,840,2026-03-27,2026-03-29 21:47:27.323328,382925349,78342600,138800,461406749,64400,2026-03-27,0,0,2026,539100,0.141
Borough of Munhall,840,2026-04-03,2026-04-05 21:47:43.593869,382711949,78342600,138800,461193349,64400,2026-04-03,-213400,-0.0557,2026,325700,0.0852
Borough of Munhall,840,2026-04-10,2026-04-12 21:49:37.743783,382711949,78342600,138800,461193349,64400,2026-04-10,0,0,2026,325700,0.0852
Borough of Munhall,840,2026-04-17,2026-04-19 21:50:41.868442,382711949,78342600,138800,461193349,64400,2026-04-17,0,0,2026,325700,0.0852
Borough of Oakdale,844,2026-01-09,2026-01-13 16:47:43,76151460,3028900,122600,79302960,98400,2026-01-16,NA,NA,2026,0,0
Borough of Oakdale,844,2026-01-23,2026-01-31 03:21:21.086609,76151460,3028900,122600,79302960,98400,2026-01-30,0,0,2026,0,0
Borough of Oakdale,844,2026-01-30,2026-02-02 20:51:53.747148,76151460,3028900,122600,79302960,98400,2026-02-06,0,0,2026,0,0
Borough of Oakdale,844,2026-02-06,2026-02-08 19:27:14.018154,76151460,3028900,122600,79302960,98400,2026-02-13,0,0,2026,0,0
Borough of Oakdale,844,2026-02-13,2026-02-15 11:33:47.893957,76151460,3028900,122600,79302960,98400,2026-02-13,0,0,2026,0,0
Borough of Oakdale,844,2026-02-20,2026-02-22 21:27:43.007622,76151460,3028900,122600,79302960,98100,2026-02-27,0,0,2026,0,0
Borough of Oakdale,844,2026-02-27,2026-03-01 21:38:00.818631,76151460,3028900,122600,79302960,98100,2026-02-27,0,0,2026,0,0
Borough of Oakdale,844,2026-03-06,2026-03-08 21:38:24.542751,76151460,3028900,122600,79302960,98100,2026-03-06,0,0,2026,0,0
Borough of Oakdale,844,2026-03-20,2026-03-22 21:40:50.922574,76151460,3028900,122600,79302960,98100,2026-03-20,0,0,2026,0,0
Borough of Oakdale,844,2026-03-27,2026-03-29 21:47:34.263931,76151460,3028900,122600,79302960,98100,2026-03-27,0,0,2026,0,0
Borough of Oakdale,844,2026-04-03,2026-04-05 21:47:50.29161,76151460,3028900,122600,79302960,98100,2026-04-03,0,0,2026,0,0
Borough of Oakdale,844,2026-04-10,2026-04-12 21:49:44.585832,76151460,3028900,122600,79302960,98100,2026-04-10,0,0,2026,0,0
Borough of Oakdale,844,2026-04-17,2026-04-19 21:50:47.689969,76151460,3028900,122600,79302960,98100,2026-04-17,0,0,2026,0,0
Borough of Oakmont,845,2026-01-09,2026-01-13 16:47:45,628440840,81352500,356400,710149740,155400,2026-01-16,NA,NA,2026,0,0
Borough of Oakmont,845,2026-01-23,2026-01-31 03:21:22.506665,628540140,81352500,356400,710249040,155400,2026-01-30,99300,0.0158,2026,99300,0.0158
Borough of Oakmont,845,2026-01-30,2026-02-02 20:51:55.005583,628414540,81352500,356400,710123440,155400,2026-02-06,-125600,-0.02,2026,-26300,-0.0042
Borough of Oakmont,845,2026-02-06,2026-02-08 19:27:15.346615,628414540,81352500,356400,710123440,155400,2026-02-13,0,0,2026,-26300,-0.0042
Borough of Oakmont,845,2026-02-13,2026-02-15 11:33:49.114675,629149840,81352500,356400,710858740,155450,2026-02-13,735300,0.117,2026,709000,0.1128
Borough of Oakmont,845,2026-02-20,2026-02-22 21:27:44.299971,629484440,81352500,356400,711193340,155500,2026-02-27,334600,0.0532,2026,1043600,0.1661
Borough of Oakmont,845,2026-02-27,2026-03-01 21:38:02.183133,629467740,81352500,356400,711176640,155500,2026-02-27,-16700,-0.0027,2026,1026900,0.1634
Borough of Oakmont,845,2026-03-06,2026-03-08 21:38:25.715021,629243740,81397500,356400,710997640,155500,2026-03-06,-224000,-0.0356,2026,802900,0.1278
Borough of Oakmont,845,2026-03-20,2026-03-22 21:40:52.284576,629072440,81397500,356400,710826340,155500,2026-03-20,-171300,-0.0272,2026,631600,0.1005
Borough of Oakmont,845,2026-03-27,2026-03-29 21:47:35.608365,629072440,81397500,356400,710826340,155500,2026-03-27,0,0,2026,631600,0.1005
